,TimeT,Date,Time,Battery Current,Battery Power In,Battery Power Out,Battery Voltage,Humidity (Sensor),Irradiance,Panel Current,Temperature,USB Hub Current,Powerbanks Distributed,Income,lightbulbs,energy Cost Production,Revenue
4674,2019-07-09 08:00:00+00:00,2019-07-09,08:00:00,0.167,2.283,0.111,13.638,50.486,762.119,0.453,26.763,0.008,14,0.84,168,0.168,0.672
4675,2019-07-09 09:00:00+00:00,2019-07-09,09:00:00,0.12,1.64,0.11,13.691,55.623,466.5,0.364,26.056,0.008,15,0.8999999999999999,180,0.18,0.72
4676,2019-07-09 10:00:00+00:00,2019-07-09,10:00:00,0.238,3.274,0.051,13.731,61.628,206.667,0.305,24.111,0.004,17,1.02,204,0.20400000000000001,0.8160000000000001
4677,2019-07-09 11:00:00+00:00,2019-07-09,11:00:00,0.101,1.381,3.693,13.367,71.141,96.339,0.403,20.702,0.283,16,0.96,192,0.192,0.768
4678,2019-07-09 12:00:00+00:00,2019-07-09,12:00:00,0.101,1.381,3.868,13.03,82.38,90,0.439,18.667,0.299,16,0.96,192,0.192,0.768
4679,2019-07-09 13:00:00+00:00,2019-07-09,13:00:00,0.101,1.381,3.867,12.981,88.998,90.417,0.437,17.586,0.3,13,0.78,156,0.15600000000000003,0.6240000000000001
4680,2019-07-09 14:00:00+00:00,2019-07-09,14:00:00,0.101,1.381,3.854,12.955,95.455,90,0.435,16.853,0.3,17,1.02,204,0.20400000000000001,0.8160000000000001
4681,2019-07-09 15:00:00+00:00,2019-07-09,15:00:00,0.101,1.381,3.841,12.933,97.64,106,0.435,16.405,0.299,15,0.8999999999999999,180,0.18,0.72
4682,2019-07-09 16:00:00+00:00,2019-07-09,16:00:00,0.001,0.008,3.821,12.906,97.7,110,0.432,15.91,0.299,18,1.08,216,0.21600000000000003,0.8640000000000001
4683,2019-07-09 17:00:00+00:00,2019-07-09,17:00:00,0.001,0.008,3.792,12.885,97.7,110.294,0.432,15.568,0.297,18,1.08,216,0.21600000000000003,0.8640000000000001
4684,2019-07-09 18:00:00+00:00,2019-07-09,18:00:00,0.001,0.008,3.809,12.865,97.7,110,0.426,15.262,0.299,13,0.78,156,0.15600000000000003,0.6240000000000001
4685,2019-07-09 19:00:00+00:00,2019-07-09,19:00:00,0.001,0.008,3.756,12.844,97.7,137.333,0.424,14.842,0.295,15,0.8999999999999999,180,0.18,0.72
4686,2019-07-09 20:00:00+00:00,2019-07-09,20:00:00,0.001,0.008,3.748,12.824,97.7,110,0.437,14.514,0.295,17,1.02,204,0.20400000000000001,0.8160000000000001
4687,2019-07-09 21:00:00+00:00,2019-07-09,21:00:00,0.001,0.008,3.674,12.801,97.7,118,0.442,14.314,0.289,17,1.02,204,0.20400000000000001,0.8160000000000001
4688,2019-07-09 22:00:00+00:00,2019-07-09,22:00:00,0.001,0.008,0.008,12.783,97.7,140,0.435,14.017,0.001,18,1.08,216,0.21600000000000003,0.8640000000000001
4689,2019-07-09 23:00:00+00:00,2019-07-09,23:00:00,0.001,0.008,1.132,12.77,97.7,134.75,0.435,13.712,0.087,15,0.8999999999999999,180,0.18,0.72
4690,2019-07-10 00:00:00+00:00,2019-07-10,00:00:00,0.029,0.38,1.861,12.77,97.7,152.917,0.42,13.553,0.147,14,0.84,168,0.168,0.672
4691,2019-07-10 01:00:00+00:00,2019-07-10,01:00:00,0.83,11.437,0.114,13.561,97.7,305.417,0.222,14.961,0.008,14,0.84,168,0.168,0.672
4692,2019-07-10 02:00:00+00:00,2019-07-10,02:00:00,0.904,13.195,0.631,14.588,94.98,575.667,0.265,18.385,0.043,18,1.08,216,0.21600000000000003,0.8640000000000001
4693,2019-07-10 03:00:00+00:00,2019-07-10,03:00:00,0.593,8.63,0.351,14.524,81.735,763.667,0.462,21.22,0.024,14,0.84,168,0.168,0.672
4694,2019-07-10 04:00:00+00:00,2019-07-10,04:00:00,0.333,4.574,0.268,13.729,72.723,999.636,0.427,23.424,0.019,13,0.78,156,0.15600000000000003,0.6240000000000001
4695,2019-07-10 05:00:00+00:00,2019-07-10,05:00:00,0.142,1.953,0.15,13.707,64.78,"1,143.22",0.409,25.349,0.011,15,0.8999999999999999,180,0.18,0.72
4696,2019-07-10 06:00:00+00:00,2019-07-10,06:00:00,0.069,0.936,0.13,13.675,59.623,"1,141.93",0.423,26.466,0.01,16,0.96,192,0.192,0.768
4697,2019-07-10 07:00:00+00:00,2019-07-10,07:00:00,0.162,2.205,0.161,13.665,53.495,943.109,0.428,26.383,0.012,16,0.96,192,0.192,0.768
4698,2019-07-10 08:00:00+00:00,2019-07-10,08:00:00,0.167,2.283,0.111,13.638,50.486,762.119,0.453,26.763,0.008,16,0.96,192,0.192,0.768
4699,2019-07-10 09:00:00+00:00,2019-07-10,09:00:00,0.12,1.64,0.11,13.691,55.623,466.5,0.364,26.056,0.008,17,1.02,204,0.20400000000000001,0.8160000000000001
4700,2019-07-10 10:00:00+00:00,2019-07-10,10:00:00,0.238,3.274,0.051,13.731,61.628,206.667,0.305,24.111,0.004,17,1.02,204,0.20400000000000001,0.8160000000000001
4701,2019-07-10 11:00:00+00:00,2019-07-10,11:00:00,0.101,1.381,3.693,13.367,71.141,96.339,0.403,20.702,0.283,14,0.84,168,0.168,0.672
4702,2019-07-10 12:00:00+00:00,2019-07-10,12:00:00,0.101,1.381,3.868,13.03,82.38,90,0.439,18.667,0.299,17,1.02,204,0.20400000000000001,0.8160000000000001
4703,2019-07-10 13:00:00+00:00,2019-07-10,13:00:00,0.101,1.381,3.867,12.981,88.998,90.417,0.437,17.586,0.3,15,0.8999999999999999,180,0.18,0.72
4704,2019-07-10 14:00:00+00:00,2019-07-10,14:00:00,0.101,1.381,3.854,12.955,95.455,90,0.435,16.853,0.3,18,1.08,216,0.21600000000000003,0.8640000000000001
4705,2019-07-10 15:00:00+00:00,2019-07-10,15:00:00,0.101,1.381,3.841,12.933,97.64,106,0.435,16.405,0.299,13,0.78,156,0.15600000000000003,0.6240000000000001
4706,2019-07-10 16:00:00+00:00,2019-07-10,16:00:00,0.001,0.008,3.821,12.906,97.7,110,0.432,15.91,0.299,17,1.02,204,0.20400000000000001,0.8160000000000001
4707,2019-07-10 17:00:00+00:00,2019-07-10,17:00:00,0.001,0.008,3.792,12.885,97.7,110.294,0.432,15.568,0.297,16,0.96,192,0.192,0.768
4708,2019-07-10 18:00:00+00:00,2019-07-10,18:00:00,0.001,0.008,3.809,12.865,97.7,110,0.426,15.262,0.299,15,0.8999999999999999,180,0.18,0.72
4709,2019-07-10 19:00:00+00:00,2019-07-10,19:00:00,0.001,0.008,3.756,12.844,97.7,137.333,0.424,14.842,0.295,13,0.78,156,0.15600000000000003,0.6240000000000001
4710,2019-07-10 20:00:00+00:00,2019-07-10,20:00:00,0.001,0.008,3.748,12.824,97.7,110,0.437,14.514,0.295,17,1.02,204,0.20400000000000001,0.8160000000000001
4711,2019-07-10 21:00:00+00:00,2019-07-10,21:00:00,0.001,0.008,3.674,12.801,97.7,118,0.442,14.314,0.289,16,0.96,192,0.192,0.768
4712,2019-07-10 22:00:00+00:00,2019-07-10,22:00:00,0.001,0.008,0.008,12.783,97.7,140,0.435,14.017,0.001,16,0.96,192,0.192,0.768
4713,2019-07-10 23:00:00+00:00,2019-07-10,23:00:00,0.001,0.008,1.132,12.77,97.7,134.75,0.435,13.712,0.087,13,0.78,156,0.15600000000000003,0.6240000000000001
4714,2019-07-11 00:00:00+00:00,2019-07-11,00:00:00,0.029,0.38,1.861,12.77,97.7,152.917,0.42,13.553,0.147,16,0.96,192,0.192,0.768
4715,2019-07-11 01:00:00+00:00,2019-07-11,01:00:00,0.83,11.437,0.114,13.561,97.7,305.417,0.222,14.961,0.008,17,1.02,204,0.20400000000000001,0.8160000000000001
4716,2019-07-11 02:00:00+00:00,2019-07-11,02:00:00,0.904,13.195,0.631,14.588,94.98,575.667,0.265,18.385,0.043,14,0.84,168,0.168,0.672
4717,2019-07-11 03:00:00+00:00,2019-07-11,03:00:00,0.593,8.63,0.351,14.524,81.735,763.667,0.462,21.22,0.024,16,0.96,192,0.192,0.768
4718,2019-07-11 04:00:00+00:00,2019-07-11,04:00:00,0.333,4.574,0.268,13.729,72.723,999.636,0.427,23.424,0.019,16,0.96,192,0.192,0.768
4719,2019-07-11 05:00:00+00:00,2019-07-11,05:00:00,0.142,1.953,0.15,13.707,64.78,"1,143.22",0.409,25.349,0.011,17,1.02,204,0.20400000000000001,0.8160000000000001
4720,2019-07-11 06:00:00+00:00,2019-07-11,06:00:00,0.069,0.936,0.13,13.675,59.623,"1,141.93",0.423,26.466,0.01,15,0.8999999999999999,180,0.18,0.72
4721,2019-07-11 07:00:00+00:00,2019-07-11,07:00:00,0.162,2.205,0.161,13.665,53.495,943.109,0.428,26.383,0.012,14,0.84,168,0.168,0.672
4722,2019-07-11 08:00:00+00:00,2019-07-11,08:00:00,0.167,2.283,0.111,13.638,50.486,762.119,0.453,26.763,0.008,13,0.78,156,0.15600000000000003,0.6240000000000001
4723,2019-07-11 09:00:00+00:00,2019-07-11,09:00:00,0.12,1.64,0.11,13.691,55.623,466.5,0.364,26.056,0.008,15,0.8999999999999999,180,0.18,0.72
4724,2019-07-11 10:00:00+00:00,2019-07-11,10:00:00,0.238,3.274,0.051,13.731,61.628,206.667,0.305,24.111,0.004,15,0.8999999999999999,180,0.18,0.72
4725,2019-07-11 11:00:00+00:00,2019-07-11,11:00:00,0.101,1.381,3.693,13.367,71.141,96.339,0.403,20.702,0.283,13,0.78,156,0.15600000000000003,0.6240000000000001
4726,2019-07-11 12:00:00+00:00,2019-07-11,12:00:00,0.101,1.381,3.868,13.03,82.38,90,0.439,18.667,0.299,17,1.02,204,0.20400000000000001,0.8160000000000001
4727,2019-07-11 13:00:00+00:00,2019-07-11,13:00:00,0.101,1.381,3.867,12.981,88.998,90.417,0.437,17.586,0.3,17,1.02,204,0.20400000000000001,0.8160000000000001
4728,2019-07-11 14:00:00+00:00,2019-07-11,14:00:00,0.101,1.381,3.854,12.955,95.455,90,0.435,16.853,0.3,18,1.08,216,0.21600000000000003,0.8640000000000001
4729,2019-07-11 15:00:00+00:00,2019-07-11,15:00:00,0.101,1.381,3.841,12.933,97.64,106,0.435,16.405,0.299,16,0.96,192,0.192,0.768
4730,2019-07-11 16:00:00+00:00,2019-07-11,16:00:00,0.001,0.008,3.821,12.906,97.7,110,0.432,15.91,0.299,18,1.08,216,0.21600000000000003,0.8640000000000001
4731,2019-07-11 17:00:00+00:00,2019-07-11,17:00:00,0.001,0.008,3.792,12.885,97.7,110.294,0.432,15.568,0.297,15,0.8999999999999999,180,0.18,0.72
4732,2019-07-11 18:00:00+00:00,2019-07-11,18:00:00,0.001,0.008,3.809,12.865,97.7,110,0.426,15.262,0.299,16,0.96,192,0.192,0.768
4733,2019-07-11 19:00:00+00:00,2019-07-11,19:00:00,0.001,0.008,3.756,12.844,97.7,137.333,0.424,14.842,0.295,17,1.02,204,0.20400000000000001,0.8160000000000001
4734,2019-07-11 20:00:00+00:00,2019-07-11,20:00:00,0.001,0.008,3.748,12.824,97.7,110,0.437,14.514,0.295,16,0.96,192,0.192,0.768
4735,2019-07-11 21:00:00+00:00,2019-07-11,21:00:00,0.001,0.008,3.674,12.801,97.7,118,0.442,14.314,0.289,18,1.08,216,0.21600000000000003,0.8640000000000001
4736,2019-07-11 22:00:00+00:00,2019-07-11,22:00:00,0.001,0.008,0.008,12.783,97.7,140,0.435,14.017,0.001,16,0.96,192,0.192,0.768
4737,2019-07-11 23:00:00+00:00,2019-07-11,23:00:00,0.001,0.008,1.132,12.77,97.7,134.75,0.435,13.712,0.087,14,0.84,168,0.168,0.672
4738,2019-07-12 00:00:00+00:00,2019-07-12,00:00:00,0.029,0.38,1.861,12.77,97.7,152.917,0.42,13.553,0.147,13,0.78,156,0.15600000000000003,0.6240000000000001
4739,2019-07-12 01:00:00+00:00,2019-07-12,01:00:00,0.83,11.437,0.114,13.561,97.7,305.417,0.222,14.961,0.008,13,0.78,156,0.15600000000000003,0.6240000000000001
4740,2019-07-12 02:00:00+00:00,2019-07-12,02:00:00,0.904,13.195,0.631,14.588,94.98,575.667,0.265,18.385,0.043,13,0.78,156,0.15600000000000003,0.6240000000000001
4741,2019-07-12 03:00:00+00:00,2019-07-12,03:00:00,0.593,8.63,0.351,14.524,81.735,763.667,0.462,21.22,0.024,13,0.78,156,0.15600000000000003,0.6240000000000001
4742,2019-07-12 04:00:00+00:00,2019-07-12,04:00:00,0.333,4.574,0.268,13.729,72.723,999.636,0.427,23.424,0.019,13,0.78,156,0.15600000000000003,0.6240000000000001
4743,2019-07-12 05:00:00+00:00,2019-07-12,05:00:00,0.142,1.953,0.15,13.707,64.78,"1,143.22",0.409,25.349,0.011,16,0.96,192,0.192,0.768
4744,2019-07-12 06:00:00+00:00,2019-07-12,06:00:00,0.069,0.936,0.13,13.675,59.623,"1,141.93",0.423,26.466,0.01,17,1.02,204,0.20400000000000001,0.8160000000000001
4745,2019-07-12 07:00:00+00:00,2019-07-12,07:00:00,0.162,2.205,0.161,13.665,53.495,943.109,0.428,26.383,0.012,16,0.96,192,0.192,0.768
4746,2019-07-12 08:00:00+00:00,2019-07-12,08:00:00,0.167,2.283,0.111,13.638,50.486,762.119,0.453,26.763,0.008,15,0.8999999999999999,180,0.18,0.72
4747,2019-07-12 09:00:00+00:00,2019-07-12,09:00:00,0.12,1.64,0.11,13.691,55.623,466.5,0.364,26.056,0.008,16,0.96,192,0.192,0.768
4748,2019-07-12 10:00:00+00:00,2019-07-12,10:00:00,0.238,3.274,0.051,13.731,61.628,206.667,0.305,24.111,0.004,17,1.02,204,0.20400000000000001,0.8160000000000001
4749,2019-07-12 11:00:00+00:00,2019-07-12,11:00:00,0.101,1.381,3.693,13.367,71.141,96.339,0.403,20.702,0.283,14,0.84,168,0.168,0.672
4750,2019-07-12 12:00:00+00:00,2019-07-12,12:00:00,0.101,1.381,3.868,13.03,82.38,90,0.439,18.667,0.299,13,0.78,156,0.15600000000000003,0.6240000000000001
4751,2019-07-12 13:00:00+00:00,2019-07-12,13:00:00,0.101,1.381,3.867,12.981,88.998,90.417,0.437,17.586,0.3,13,0.78,156,0.15600000000000003,0.6240000000000001
4752,2019-07-12 14:00:00+00:00,2019-07-12,14:00:00,0.101,1.381,3.854,12.955,95.455,90,0.435,16.853,0.3,15,0.8999999999999999,180,0.18,0.72
4753,2019-07-12 15:00:00+00:00,2019-07-12,15:00:00,0.101,1.381,3.841,12.933,97.64,106,0.435,16.405,0.299,16,0.96,192,0.192,0.768
4754,2019-07-12 16:00:00+00:00,2019-07-12,16:00:00,0.001,0.008,3.821,12.906,97.7,110,0.432,15.91,0.299,16,0.96,192,0.192,0.768
4755,2019-07-12 17:00:00+00:00,2019-07-12,17:00:00,0.001,0.008,3.792,12.885,97.7,110.294,0.432,15.568,0.297,14,0.84,168,0.168,0.672
4756,2019-07-12 18:00:00+00:00,2019-07-12,18:00:00,0.001,0.008,3.809,12.865,97.7,110,0.426,15.262,0.299,17,1.02,204,0.20400000000000001,0.8160000000000001
4757,2019-07-12 19:00:00+00:00,2019-07-12,19:00:00,0.001,0.008,3.756,12.844,97.7,137.333,0.424,14.842,0.295,16,0.96,192,0.192,0.768
4758,2019-07-12 20:00:00+00:00,2019-07-12,20:00:00,0.001,0.008,3.748,12.824,97.7,110,0.437,14.514,0.295,14,0.84,168,0.168,0.672
4759,2019-07-12 21:00:00+00:00,2019-07-12,21:00:00,0.001,0.008,3.674,12.801,97.7,118,0.442,14.314,0.289,18,1.08,216,0.21600000000000003,0.8640000000000001
4760,2019-07-12 22:00:00+00:00,2019-07-12,22:00:00,0.001,0.008,0.008,12.783,97.7,140,0.435,14.017,0.001,14,0.84,168,0.168,0.672
4761,2019-07-12 23:00:00+00:00,2019-07-12,23:00:00,0.001,0.008,1.132,12.77,97.7,134.75,0.435,13.712,0.087,17,1.02,204,0.20400000000000001,0.8160000000000001
4762,2019-07-13 00:00:00+00:00,2019-07-13,00:00:00,0.029,0.38,1.861,12.77,97.7,152.917,0.42,13.553,0.147,15,0.8999999999999999,180,0.18,0.72
4763,2019-07-13 01:00:00+00:00,2019-07-13,01:00:00,0.83,11.437,0.114,13.561,97.7,305.417,0.222,14.961,0.008,16,0.96,192,0.192,0.768
4764,2019-07-13 02:00:00+00:00,2019-07-13,02:00:00,0.904,13.195,0.631,14.588,94.98,575.667,0.265,18.385,0.043,17,1.02,204,0.20400000000000001,0.8160000000000001
4765,2019-07-13 03:00:00+00:00,2019-07-13,03:00:00,0.593,8.63,0.351,14.524,81.735,763.667,0.462,21.22,0.024,15,0.8999999999999999,180,0.18,0.72
4766,2019-07-13 04:00:00+00:00,2019-07-13,04:00:00,0.333,4.574,0.268,13.729,72.723,999.636,0.427,23.424,0.019,15,0.8999999999999999,180,0.18,0.72
4767,2019-07-13 05:00:00+00:00,2019-07-13,05:00:00,0.142,1.953,0.15,13.707,64.78,"1,143.22",0.409,25.349,0.011,18,1.08,216,0.21600000000000003,0.8640000000000001
4768,2019-07-13 06:00:00+00:00,2019-07-13,06:00:00,0.069,0.936,0.13,13.675,59.623,"1,141.93",0.423,26.466,0.01,16,0.96,192,0.192,0.768
4769,2019-07-13 07:00:00+00:00,2019-07-13,07:00:00,0.162,2.205,0.161,13.665,53.495,943.109,0.428,26.383,0.012,18,1.08,216,0.21600000000000003,0.8640000000000001
4770,2019-07-13 08:00:00+00:00,2019-07-13,08:00:00,0.167,2.283,0.111,13.638,50.486,762.119,0.453,26.763,0.008,15,0.8999999999999999,180,0.18,0.72
4771,2019-07-13 09:00:00+00:00,2019-07-13,09:00:00,0.12,1.64,0.11,13.691,55.623,466.5,0.364,26.056,0.008,14,0.84,168,0.168,0.672
4772,2019-07-13 10:00:00+00:00,2019-07-13,10:00:00,0.238,3.274,0.051,13.731,61.628,206.667,0.305,24.111,0.004,13,0.78,156,0.15600000000000003,0.6240000000000001
4773,2019-07-13 11:00:00+00:00,2019-07-13,11:00:00,0.101,1.381,3.693,13.367,71.141,96.339,0.403,20.702,0.283,14,0.84,168,0.168,0.672
4774,2019-07-13 12:00:00+00:00,2019-07-13,12:00:00,0.101,1.381,3.868,13.03,82.38,90,0.439,18.667,0.299,18,1.08,216,0.21600000000000003,0.8640000000000001
4775,2019-07-13 13:00:00+00:00,2019-07-13,13:00:00,0.101,1.381,3.867,12.981,88.998,90.417,0.437,17.586,0.3,15,0.8999999999999999,180,0.18,0.72
4776,2019-07-13 14:00:00+00:00,2019-07-13,14:00:00,0.101,1.381,3.854,12.955,95.455,90,0.435,16.853,0.3,17,1.02,204,0.20400000000000001,0.8160000000000001
4777,2019-07-13 15:00:00+00:00,2019-07-13,15:00:00,0.101,1.381,3.841,12.933,97.64,106,0.435,16.405,0.299,15,0.8999999999999999,180,0.18,0.72
4778,2019-07-13 16:00:00+00:00,2019-07-13,16:00:00,0.001,0.008,3.821,12.906,97.7,110,0.432,15.91,0.299,17,1.02,204,0.20400000000000001,0.8160000000000001
4779,2019-07-13 17:00:00+00:00,2019-07-13,17:00:00,0.001,0.008,3.792,12.885,97.7,110.294,0.432,15.568,0.297,17,1.02,204,0.20400000000000001,0.8160000000000001
4780,2019-07-13 18:00:00+00:00,2019-07-13,18:00:00,0.001,0.008,3.809,12.865,97.7,110,0.426,15.262,0.299,15,0.8999999999999999,180,0.18,0.72
4781,2019-07-13 19:00:00+00:00,2019-07-13,19:00:00,0.001,0.008,3.756,12.844,97.7,137.333,0.424,14.842,0.295,14,0.84,168,0.168,0.672
4782,2019-07-13 20:00:00+00:00,2019-07-13,20:00:00,0.001,0.008,3.748,12.824,97.7,110,0.437,14.514,0.295,14,0.84,168,0.168,0.672
4783,2019-07-13 21:00:00+00:00,2019-07-13,21:00:00,0.001,0.008,3.674,12.801,97.7,118,0.442,14.314,0.289,15,0.8999999999999999,180,0.18,0.72
4784,2019-07-13 22:00:00+00:00,2019-07-13,22:00:00,0.001,0.008,0.008,12.783,97.7,140,0.435,14.017,0.001,14,0.84,168,0.168,0.672
4785,2019-07-13 23:00:00+00:00,2019-07-13,23:00:00,0.001,0.008,1.132,12.77,97.7,134.75,0.435,13.712,0.087,18,1.08,216,0.21600000000000003,0.8640000000000001
4786,2019-07-14 00:00:00+00:00,2019-07-14,00:00:00,0.029,0.38,1.861,12.77,97.7,152.917,0.42,13.553,0.147,15,0.8999999999999999,180,0.18,0.72
4787,2019-07-14 01:00:00+00:00,2019-07-14,01:00:00,0.83,11.437,0.114,13.561,97.7,305.417,0.222,14.961,0.008,15,0.8999999999999999,180,0.18,0.72
4788,2019-07-14 02:00:00+00:00,2019-07-14,02:00:00,0.904,13.195,0.631,14.588,94.98,575.667,0.265,18.385,0.043,17,1.02,204,0.20400000000000001,0.8160000000000001
4789,2019-07-14 03:00:00+00:00,2019-07-14,03:00:00,0.593,8.63,0.351,14.524,81.735,763.667,0.462,21.22,0.024,13,0.78,156,0.15600000000000003,0.6240000000000001
4790,2019-07-14 04:00:00+00:00,2019-07-14,04:00:00,0.333,4.574,0.268,13.729,72.723,999.636,0.427,23.424,0.019,14,0.84,168,0.168,0.672
4791,2019-07-14 05:00:00+00:00,2019-07-14,05:00:00,0.142,1.953,0.15,13.707,64.78,"1,143.22",0.409,25.349,0.011,18,1.08,216,0.21600000000000003,0.8640000000000001
4792,2019-07-14 06:00:00+00:00,2019-07-14,06:00:00,0.069,0.936,0.13,13.675,59.623,"1,141.93",0.423,26.466,0.01,14,0.84,168,0.168,0.672
4793,2019-07-14 07:00:00+00:00,2019-07-14,07:00:00,0.162,2.205,0.161,13.665,53.495,943.109,0.428,26.383,0.012,15,0.8999999999999999,180,0.18,0.72
4794,2019-07-14 08:00:00+00:00,2019-07-14,08:00:00,0.167,2.283,0.111,13.638,50.486,762.119,0.453,26.763,0.008,13,0.78,156,0.15600000000000003,0.6240000000000001
4795,2019-07-14 09:00:00+00:00,2019-07-14,09:00:00,0.12,1.64,0.11,13.691,55.623,466.5,0.364,26.056,0.008,15,0.8999999999999999,180,0.18,0.72
4796,2019-07-14 10:00:00+00:00,2019-07-14,10:00:00,0.238,3.274,0.051,13.731,61.628,206.667,0.305,24.111,0.004,16,0.96,192,0.192,0.768
4797,2019-07-14 11:00:00+00:00,2019-07-14,11:00:00,0.101,1.381,3.693,13.367,71.141,96.339,0.403,20.702,0.283,18,1.08,216,0.21600000000000003,0.8640000000000001
4798,2019-07-14 12:00:00+00:00,2019-07-14,12:00:00,0.101,1.381,3.868,13.03,82.38,90,0.439,18.667,0.299,16,0.96,192,0.192,0.768
4799,2019-07-14 13:00:00+00:00,2019-07-14,13:00:00,0.101,1.381,3.867,12.981,88.998,90.417,0.437,17.586,0.3,18,1.08,216,0.21600000000000003,0.8640000000000001
4800,2019-07-14 14:00:00+00:00,2019-07-14,14:00:00,0.101,1.381,3.854,12.955,95.455,90,0.435,16.853,0.3,17,1.02,204,0.20400000000000001,0.8160000000000001
4801,2019-07-14 15:00:00+00:00,2019-07-14,15:00:00,0.101,1.381,3.841,12.933,97.64,106,0.435,16.405,0.299,16,0.96,192,0.192,0.768
4802,2019-07-14 16:00:00+00:00,2019-07-14,16:00:00,0.001,0.008,3.821,12.906,97.7,110,0.432,15.91,0.299,16,0.96,192,0.192,0.768
4803,2019-07-14 17:00:00+00:00,2019-07-14,17:00:00,0.001,0.008,3.792,12.885,97.7,110.294,0.432,15.568,0.297,18,1.08,216,0.21600000000000003,0.8640000000000001
4804,2019-07-14 18:00:00+00:00,2019-07-14,18:00:00,0.001,0.008,3.809,12.865,97.7,110,0.426,15.262,0.299,15,0.8999999999999999,180,0.18,0.72
4805,2019-07-14 19:00:00+00:00,2019-07-14,19:00:00,0.001,0.008,3.756,12.844,97.7,137.333,0.424,14.842,0.295,14,0.84,168,0.168,0.672
4806,2019-07-14 20:00:00+00:00,2019-07-14,20:00:00,0.001,0.008,3.748,12.824,97.7,110,0.437,14.514,0.295,17,1.02,204,0.20400000000000001,0.8160000000000001
4807,2019-07-14 21:00:00+00:00,2019-07-14,21:00:00,0.001,0.008,3.674,12.801,97.7,118,0.442,14.314,0.289,13,0.78,156,0.15600000000000003,0.6240000000000001
4808,2019-07-14 22:00:00+00:00,2019-07-14,22:00:00,0.001,0.008,0.008,12.783,97.7,140,0.435,14.017,0.001,13,0.78,156,0.15600000000000003,0.6240000000000001
4809,2019-07-14 23:00:00+00:00,2019-07-14,23:00:00,0.001,0.008,1.132,12.77,97.7,134.75,0.435,13.712,0.087,15,0.8999999999999999,180,0.18,0.72
4810,2019-07-15 00:00:00+00:00,2019-07-15,00:00:00,0.029,0.38,1.861,12.77,97.7,152.917,0.42,13.553,0.147,13,0.78,156,0.15600000000000003,0.6240000000000001
4811,2019-07-15 01:00:00+00:00,2019-07-15,01:00:00,0.83,11.437,0.114,13.561,97.7,305.417,0.222,14.961,0.008,17,1.02,204,0.20400000000000001,0.8160000000000001
4812,2019-07-15 02:00:00+00:00,2019-07-15,02:00:00,0.904,13.195,0.631,14.588,94.98,575.667,0.265,18.385,0.043,13,0.78,156,0.15600000000000003,0.6240000000000001
4813,2019-07-15 03:00:00+00:00,2019-07-15,03:00:00,0.593,8.63,0.351,14.524,81.735,763.667,0.462,21.22,0.024,15,0.8999999999999999,180,0.18,0.72
4814,2019-07-15 04:00:00+00:00,2019-07-15,04:00:00,0.333,4.574,0.268,13.729,72.723,999.636,0.427,23.424,0.019,17,1.02,204,0.20400000000000001,0.8160000000000001
4815,2019-07-15 05:00:00+00:00,2019-07-15,05:00:00,0.142,1.953,0.15,13.707,64.78,"1,143.22",0.409,25.349,0.011,17,1.02,204,0.20400000000000001,0.8160000000000001
4816,2019-07-15 06:00:00+00:00,2019-07-15,06:00:00,0.069,0.936,0.13,13.675,59.623,"1,141.93",0.423,26.466,0.01,17,1.02,204,0.20400000000000001,0.8160000000000001
4817,2019-07-15 07:00:00+00:00,2019-07-15,07:00:00,0.162,2.205,0.161,13.665,53.495,943.109,0.428,26.383,0.012,17,1.02,204,0.20400000000000001,0.8160000000000001
4818,2019-07-15 08:00:00+00:00,2019-07-15,08:00:00,0.167,2.283,0.111,13.638,50.486,762.119,0.453,26.763,0.008,13,0.78,156,0.15600000000000003,0.6240000000000001
4819,2019-07-15 09:00:00+00:00,2019-07-15,09:00:00,0.12,1.64,0.11,13.691,55.623,466.5,0.364,26.056,0.008,18,1.08,216,0.21600000000000003,0.8640000000000001
4820,2019-07-15 10:00:00+00:00,2019-07-15,10:00:00,0.238,3.274,0.051,13.731,61.628,206.667,0.305,24.111,0.004,16,0.96,192,0.192,0.768
4821,2019-07-15 11:00:00+00:00,2019-07-15,11:00:00,0.101,1.381,3.693,13.367,71.141,96.339,0.403,20.702,0.283,17,1.02,204,0.20400000000000001,0.8160000000000001
4822,2019-07-15 12:00:00+00:00,2019-07-15,12:00:00,0.101,1.381,3.868,13.03,82.38,90,0.439,18.667,0.299,13,0.78,156,0.15600000000000003,0.6240000000000001
4823,2019-07-15 13:00:00+00:00,2019-07-15,13:00:00,0.101,1.381,3.867,12.981,88.998,90.417,0.437,17.586,0.3,13,0.78,156,0.15600000000000003,0.6240000000000001
4824,2019-07-15 14:00:00+00:00,2019-07-15,14:00:00,0.101,1.381,3.854,12.955,95.455,90,0.435,16.853,0.3,15,0.8999999999999999,180,0.18,0.72
4825,2019-07-15 15:00:00+00:00,2019-07-15,15:00:00,0.101,1.381,3.841,12.933,97.64,106,0.435,16.405,0.299,16,0.96,192,0.192,0.768
4826,2019-07-15 16:00:00+00:00,2019-07-15,16:00:00,0.001,0.008,3.821,12.906,97.7,110,0.432,15.91,0.299,15,0.8999999999999999,180,0.18,0.72
